CustomerID,Pais,ID_Cliente
13233.0,United Kingdom,1016
14889.0,United Kingdom,1017
12480.0,Germany,1018
14672.0,United Kingdom,1019
13593.0,United Kingdom,1020
13162.0,United Kingdom,1021
13183.0,United Kingdom,1022
17095.0,United Kingdom,1023
12939.0,United Kingdom,1024
15611.0,United Kingdom,1025
17114.0,United Kingdom,1026
15059.0,United Kingdom,1027
16326.0,United Kingdom,1028
17128.0,United Kingdom,1029
14761.0,United Kingdom,1030
17555.0,United Kingdom,1031
12651.0,France,1032
16735.0,United Kingdom,1033
16833.0,United Kingdom,1034
17800.0,United Kingdom,1035
16748.0,United Kingdom,1036
14755.0,United Kingdom,1037
16549.0,United Kingdom,1038
13565.0,United Kingdom,1039
15799.0,United Kingdom,1040
18032.0,United Kingdom,1041
13451.0,United Kingdom,1042
14794.0,United Kingdom,1043
12539.0,Spain,1044
12500.0,Germany,1045
18171.0,United Kingdom,1046
16279.0,United Kingdom,1047
12524.0,Germany,1048
17811.0,United Kingdom,1049
16850.0,United Kingdom,1050
14321.0,United Kingdom,1051
15326.0,United Kingdom,1052
17849.0,United Kingdom,1053
13672.0,United Kingdom,1054
14229.0,United Kingdom,1055
13107.0,United Kingdom,1056
16497.0,United Kingdom,1057
16303.0,United Kingdom,1058
15281.0,United Kingdom,1059
12736.0,France,1060
13473.0,United Kingdom,1061
14320.0,United Kingdom,1062
12393.0,Australia,1063
17742.0,United Kingdom,1064
16351.0,United Kingdom,1065
12601.0,Germany,1066
13144.0,United Kingdom,1067
15346.0,United Kingdom,1068
15370.0,United Kingdom,1069
12643.0,France,1070
14295.0,United Kingdom,1071
16034.0,United Kingdom,1072
17365.0,United Kingdom,1073
15189.0,United Kingdom,1074
14669.0,United Kingdom,1075
18095.0,United Kingdom,1076
15518.0,United Kingdom,1077
15749.0,United Kingdom,1078
14209.0,United Kingdom,1079
15569.0,United Kingdom,1080
12728.0,France,1081
17569.0,United Kingdom,1082
13784.0,United Kingdom,1083
12724.0,France,1084
13862.0,United Kingdom,1085
16791.0,United Kingdom,1086
16235.0,United Kingdom,1087
14270.0,United Kingdom,1088
12665.0,Germany,1089
12523.0,France,1090
16655.0,United Kingdom,1091
16359.0,United Kingdom,1092
16554.0,United Kingdom,1093
12359.0,Cyprus,1094
15939.0,United Kingdom,1095
14587.0,United Kingdom,1096
14715.0,United Kingdom,1097
14185.0,United Kingdom,1098
12437.0,France,1099
14040.0,United Kingdom,1100
12652.0,France,1101
14514.0,United Kingdom,1102
15171.0,United Kingdom,1103
14167.0,United Kingdom,1104
17048.0,United Kingdom,1105
17364.0,United Kingdom,1106
13284.0,United Kingdom,1107
16500.0,United Kingdom,1108
12951.0,United Kingdom,1109
15835.0,United Kingdom,1110
18190.0,United Kingdom,1111
13993.0,United Kingdom,1112
14114.0,United Kingdom,1113
15447.0,United Kingdom,1114
16315.0,United Kingdom,1115
14978.0,United Kingdom,1116
16395.0,United Kingdom,1117
15510.0,United Kingdom,1118
13614.0,United Kingdom,1119
13246.0,United Kingdom,1120
15687.0,United Kingdom,1121
16493.0,United Kingdom,1122
12490.0,France,1123
12672.0,France,1124
13385.0,United Kingdom,1125
15626.0,United Kingdom,1126
12553.0,France,1127
15213.0,United Kingdom,1128
14175.0,United Kingdom,1129
18106.0,United Kingdom,1130
15033.0,United Kingdom,1131
14329.0,United Kingdom,1132
16401.0,United Kingdom,1133
16206.0,United Kingdom,1134
13782.0,United Kingdom,1135
12924.0,United Kingdom,1136
16593.0,United Kingdom,1137
13700.0,United Kingdom,1138
13064.0,United Kingdom,1139
13048.0,United Kingdom,1140
18069.0,United Kingdom,1141
13634.0,United Kingdom,1142
16843.0,United Kingdom,1143
17064.0,United Kingdom,1144
17609.0,United Kingdom,1145
15673.0,United Kingdom,1146
12626.0,Germany,1147
14976.0,United Kingdom,1148
12388.0,Australia,1149
13527.0,United Kingdom,1150
15696.0,United Kingdom,1151
15316.0,United Kingdom,1152
12673.0,Germany,1153
15296.0,United Kingdom,1154
17988.0,United Kingdom,1155
12820.0,United Kingdom,1156
13001.0,United Kingdom,1157
14101.0,United Kingdom,1158
14238.0,United Kingdom,1159
17730.0,United Kingdom,1160
13929.0,United Kingdom,1161
14657.0,United Kingdom,1162
13859.0,United Kingdom,1163
18212.0,United Kingdom,1164
14292.0,United Kingdom,1165
13883.0,United Kingdom,1166
18233.0,United Kingdom,1167
17018.0,United Kingdom,1168
14242.0,United Kingdom,1169
12356.0,Portugal,1170
12346.0,United Kingdom,1171
13898.0,United Kingdom,1172
16948.0,United Kingdom,1173
16997.0,United Kingdom,1174
12527.0,Germany,1175
15395.0,United Kingdom,1176
12510.0,Spain,1177
13693.0,United Kingdom,1178
13263.0,United Kingdom,1179
14428.0,United Kingdom,1180
12451.0,Switzerland,1181
12422.0,Australia,1182
17708.0,United Kingdom,1183
14090.0,United Kingdom,1184
15606.0,United Kingdom,1185
15831.0,United Kingdom,1186
13310.0,United Kingdom,1187
14916.0,United Kingdom,1188
17602.0,United Kingdom,1189
14572.0,United Kingdom,1190
13502.0,United Kingdom,1191
14784.0,United Kingdom,1192
15938.0,United Kingdom,1193
12637.0,France,1194
17418.0,United Kingdom,1195
14779.0,United Kingdom,1196
16321.0,Australia,1197
15262.0,United Kingdom,1198
17862.0,United Kingdom,1199
16892.0,United Kingdom,1200
12402.0,Belgium,1201
17771.0,United Kingdom,1202
15422.0,United Kingdom,1203
14770.0,United Kingdom,1204
16912.0,United Kingdom,1205
15174.0,United Kingdom,1206
14895.0,United Kingdom,1207
12594.0,Italy,1208
17504.0,United Kingdom,1209
16387.0,United Kingdom,1210
12664.0,Finland,1211
16618.0,United Kingdom,1212
17277.0,United Kingdom,1213
14088.0,United Kingdom,1214
17094.0,United Kingdom,1215
14692.0,United Kingdom,1216
12970.0,United Kingdom,1217
17889.0,United Kingdom,1218
17644.0,United Kingdom,1219
17714.0,United Kingdom,1220
12916.0,United Kingdom,1221
17769.0,United Kingdom,1222
14450.0,United Kingdom,1223
16085.0,United Kingdom,1224
13659.0,United Kingdom,1225
15167.0,United Kingdom,1226
15443.0,United Kingdom,1227
14224.0,United Kingdom,1228
13742.0,United Kingdom,1229
17673.0,United Kingdom,1230
12727.0,France,1231
14068.0,United Kingdom,1232
13068.0,United Kingdom,1233
14368.0,United Kingdom,1234
15497.0,United Kingdom,1235
12559.0,Germany,1236
13819.0,United Kingdom,1237
14501.0,United Kingdom,1238
14782.0,United Kingdom,1239
17861.0,United Kingdom,1240
14439.0,Greece,1241
18161.0,United Kingdom,1242
15820.0,United Kingdom,1243
18136.0,United Kingdom,1244
16660.0,United Kingdom,1245
12693.0,Germany,1246
12625.0,Germany,1247
13396.0,United Kingdom,1248
12935.0,United Kingdom,1249
16730.0,United Kingdom,1250
14541.0,United Kingdom,1251
13551.0,United Kingdom,1252
12421.0,Spain,1253
15797.0,United Kingdom,1254
15052.0,United Kingdom,1255
14130.0,United Kingdom,1256
15222.0,United Kingdom,1257
13615.0,United Kingdom,1258
13901.0,United Kingdom,1259
13158.0,United Kingdom,1260
14257.0,United Kingdom,1261
15218.0,United Kingdom,1262
15110.0,United Kingdom,1263
14534.0,United Kingdom,1264
15967.0,United Kingdom,1265
16757.0,United Kingdom,1266
12854.0,United Kingdom,1267
13815.0,Germany,1268
18008.0,United Kingdom,1269
18277.0,United Kingdom,1270
14389.0,United Kingdom,1271
13703.0,United Kingdom,1272
15339.0,United Kingdom,1273
12744.0,Singapore,1274
16222.0,United Kingdom,1275
14341.0,United Kingdom,1276
13168.0,United Kingdom,1277
16943.0,United Kingdom,1278
17515.0,United Kingdom,1279
17082.0,United Kingdom,1280
14248.0,United Kingdom,1281
12609.0,Germany,1282
13002.0,United Kingdom,1283
16133.0,United Kingdom,1284
13049.0,United Kingdom,1285
14548.0,United Kingdom,1286
13405.0,United Kingdom,1287
14049.0,United Kingdom,1288
16043.0,United Kingdom,1289
15812.0,United Kingdom,1290
13837.0,United Kingdom,1291
17118.0,United Kingdom,1292
14616.0,United Kingdom,1293
14233.0,United Kingdom,1294
17075.0,United Kingdom,1295
16714.0,United Kingdom,1296
13098.0,United Kingdom,1297
17027.0,United Kingdom,1298
12591.0,Italy,1299
17786.0,United Kingdom,1300
16124.0,United Kingdom,1301
16409.0,United Kingdom,1302
13754.0,United Kingdom,1303
15227.0,United Kingdom,1304
12997.0,United Kingdom,1305
15215.0,United Kingdom,1306
16918.0,United Kingdom,1307
16882.0,United Kingdom,1308
14442.0,Channel Islands,1309
16496.0,United Kingdom,1310
12764.0,Lebanon,1311
17311.0,United Kingdom,1312
15910.0,United Kingdom,1313
16949.0,United Kingdom,1314
14970.0,United Kingdom,1315
14701.0,United Kingdom,1316
12645.0,Germany,1317
12468.0,Germany,1318
16767.0,United Kingdom,1319
14738.0,United Kingdom,1320
17540.0,United Kingdom,1321
14239.0,United Kingdom,1322
18125.0,United Kingdom,1323
13328.0,United Kingdom,1324
15549.0,United Kingdom,1325
15864.0,United Kingdom,1326
14662.0,United Kingdom,1327
17180.0,United Kingdom,1328
15057.0,United Kingdom,1329
12574.0,France,1330
13330.0,United Kingdom,1331
13552.0,United Kingdom,1332
12853.0,United Kingdom,1333
13538.0,United Kingdom,1334
16755.0,United Kingdom,1335
14133.0,United Kingdom,1336
16523.0,United Kingdom,1337
14659.0,United Kingdom,1338
13141.0,United Kingdom,1339
15365.0,United Kingdom,1340
13707.0,United Kingdom,1341
13709.0,United Kingdom,1342
17329.0,United Kingdom,1343
14805.0,United Kingdom,1344
16897.0,United Kingdom,1345
15579.0,United Kingdom,1346
14595.0,United Kingdom,1347
13161.0,United Kingdom,1348
15415.0,United Kingdom,1349
17431.0,United Kingdom,1350
17463.0,United Kingdom,1351
14502.0,United Kingdom,1352
12528.0,Germany,1353
15448.0,United Kingdom,1354
17314.0,United Kingdom,1355
17373.0,United Kingdom,1356
18145.0,United Kingdom,1357
14467.0,United Kingdom,1358
12908.0,United Kingdom,1359
15144.0,United Kingdom,1360
14776.0,United Kingdom,1361
16403.0,United Kingdom,1362
16407.0,United Kingdom,1363
17619.0,United Kingdom,1364
12778.0,Netherlands,1365
17256.0,United Kingdom,1366
17604.0,United Kingdom,1367
14006.0,United Kingdom,1368
13600.0,United Kingdom,1369
15058.0,United Kingdom,1370
17147.0,United Kingdom,1371
13881.0,United Kingdom,1372
16612.0,United Kingdom,1373
14627.0,United Kingdom,1374
17356.0,United Kingdom,1375
12477.0,Germany,1376
12836.0,United Kingdom,1377
13939.0,United Kingdom,1378
16745.0,United Kingdom,1379
13606.0,United Kingdom,1380
13494.0,United Kingdom,1381
12929.0,United Kingdom,1382
16419.0,United Kingdom,1383
17035.0,United Kingdom,1384
15203.0,United Kingdom,1385
16515.0,United Kingdom,1386
12373.0,Austria,1387
18202.0,United Kingdom,1388
12775.0,Netherlands,1389
14549.0,United Kingdom,1390
15981.0,United Kingdom,1391
16110.0,United Kingdom,1392
17376.0,United Kingdom,1393
13110.0,United Kingdom,1394
16716.0,United Kingdom,1395
12676.0,Sweden,1396
15940.0,United Kingdom,1397
15971.0,United Kingdom,1398
14665.0,United Kingdom,1399
14457.0,United Kingdom,1400
15589.0,United Kingdom,1401
14411.0,United Kingdom,1402
17560.0,United Kingdom,1403
15226.0,United Kingdom,1404
14460.0,United Kingdom,1405
16156.0,United Kingdom,1406
13728.0,United Kingdom,1407
14127.0,United Kingdom,1408
16378.0,United Kingdom,1409
13894.0,United Kingdom,1410
13824.0,United Kingdom,1411
18250.0,United Kingdom,1412
15270.0,United Kingdom,1413
14188.0,United Kingdom,1414
18017.0,United Kingdom,1415
15421.0,United Kingdom,1416
17446.0,United Kingdom,1417
12414.0,Austria,1418
14798.0,United Kingdom,1419
12990.0,United Kingdom,1420
12350.0,Norway,1421
16992.0,United Kingdom,1422
17337.0,United Kingdom,1423
16405.0,United Kingdom,1424
17071.0,United Kingdom,1425
13873.0,United Kingdom,1426
17362.0,United Kingdom,1427
13394.0,United Kingdom,1428
12502.0,Spain,1429
16333.0,United Kingdom,1430
16030.0,United Kingdom,1431
14044.0,United Kingdom,1432
13800.0,United Kingdom,1433
17672.0,United Kingdom,1434
12464.0,Belgium,1435
13581.0,United Kingdom,1436
14540.0,United Kingdom,1437
13539.0,United Kingdom,1438
15885.0,United Kingdom,1439
14497.0,United Kingdom,1440
17507.0,United Kingdom,1441
13208.0,United Kingdom,1442
17334.0,United Kingdom,1443
13871.0,United Kingdom,1444
16938.0,United Kingdom,1445
12754.0,Japan,1446
12410.0,Switzerland,1447
17929.0,United Kingdom,1448
14778.0,United Kingdom,1449
17517.0,United Kingdom,1450
17226.0,United Kingdom,1451
13137.0,United Kingdom,1452
13725.0,United Kingdom,1453
13309.0,United Kingdom,1454
12842.0,United Kingdom,1455
16109.0,United Kingdom,1456
17291.0,United Kingdom,1457
15090.0,United Kingdom,1458
15199.0,United Kingdom,1459
13911.0,United Kingdom,1460
14194.0,United Kingdom,1461
14842.0,United Kingdom,1462
13584.0,United Kingdom,1463
17105.0,United Kingdom,1464
14438.0,United Kingdom,1465
12956.0,United Kingdom,1466
15781.0,United Kingdom,1467
14410.0,United Kingdom,1468
14600.0,United Kingdom,1469
17302.0,United Kingdom,1470
17613.0,United Kingdom,1471
13334.0,United Kingdom,1472
13955.0,United Kingdom,1473
17162.0,United Kingdom,1474
17774.0,United Kingdom,1475
13809.0,Cyprus,1476
15407.0,United Kingdom,1477
15577.0,United Kingdom,1478
16332.0,United Kingdom,1479
14048.0,United Kingdom,1480
14475.0,United Kingdom,1481
17859.0,United Kingdom,1482
12576.0,Poland,1483
15753.0,United Kingdom,1484
12599.0,France,1485
14562.0,United Kingdom,1486
16951.0,United Kingdom,1487
16998.0,United Kingdom,1488
13133.0,United Kingdom,1489
17881.0,United Kingdom,1490
15843.0,United Kingdom,1491
17083.0,United Kingdom,1492
15970.0,United Kingdom,1493
13590.0,United Kingdom,1494
17537.0,United Kingdom,1495
12401.0,Belgium,1496
12462.0,Spain,1497
17843.0,United Kingdom,1498
13706.0,United Kingdom,1499
17940.0,United Kingdom,1500
17686.0,United Kingdom,1501
14431.0,United Kingdom,1502
15809.0,United Kingdom,1503
12561.0,Germany,1504
14465.0,United Kingdom,1505
18093.0,United Kingdom,1506
16027.0,United Kingdom,1507
12857.0,United Kingdom,1508
16425.0,United Kingdom,1509
16842.0,United Kingdom,1510
15796.0,United Kingdom,1511
14555.0,United Kingdom,1512
15114.0,United Kingdom,1513
15133.0,United Kingdom,1514
17705.0,United Kingdom,1515
18087.0,United Kingdom,1516
12897.0,United Kingdom,1517
17512.0,United Kingdom,1518
15550.0,United Kingdom,1519
14676.0,United Kingdom,1520
12505.0,Italy,1521
18159.0,United Kingdom,1522
14304.0,United Kingdom,1523
15638.0,United Kingdom,1524
12943.0,United Kingdom,1525
13875.0,United Kingdom,1526
15406.0,United Kingdom,1527
18084.0,United Kingdom,1528
17282.0,United Kingdom,1529
16434.0,United Kingdom,1530
17050.0,United Kingdom,1531
13171.0,United Kingdom,1532
17472.0,United Kingdom,1533
17255.0,United Kingdom,1534
16084.0,United Kingdom,1535
17667.0,United Kingdom,1536
12507.0,Spain,1537
14631.0,United Kingdom,1538
13381.0,United Kingdom,1539
15236.0,United Kingdom,1540
13475.0,United Kingdom,1541
17829.0,United Arab Emirates,1542
13717.0,United Kingdom,1543
13157.0,United Kingdom,1544
14644.0,United Kingdom,1545
12993.0,United Kingdom,1546
17571.0,United Kingdom,1547
16979.0,United Kingdom,1548
16738.0,United Kingdom,1549
15122.0,United Kingdom,1550
17612.0,United Kingdom,1551
17348.0,United Kingdom,1552
13893.0,United Kingdom,1553
14035.0,United Kingdom,1554
13623.0,United Kingdom,1555
14346.0,United Kingdom,1556
16431.0,United Kingdom,1557
12616.0,France,1558
16317.0,United Kingdom,1559
14935.0,Channel Islands,1560
16073.0,United Kingdom,1561
14477.0,United Kingdom,1562
14760.0,United Kingdom,1563
14897.0,United Kingdom,1564
15810.0,United Kingdom,1565
16509.0,United Kingdom,1566
14386.0,United Kingdom,1567
12455.0,Cyprus,1568
14530.0,United Kingdom,1569
15670.0,United Kingdom,1570
12653.0,Israel,1571
16126.0,United Kingdom,1572
14609.0,United Kingdom,1573
13414.0,United Kingdom,1574
12823.0,United Kingdom,1575
12352.0,Norway,1576
12372.0,Denmark,1577
16494.0,United Kingdom,1578
14959.0,United Kingdom,1579
16148.0,United Kingdom,1580
17422.0,United Kingdom,1581
17175.0,United Kingdom,1582
18257.0,United Kingdom,1583
12431.0,Belgium,1584
12362.0,Belgium,1585
13018.0,United Kingdom,1586
13718.0,United Kingdom,1587
15382.0,United Kingdom,1588
14754.0,United Kingdom,1589
13151.0,United Kingdom,1590
12654.0,Germany,1591
13085.0,United Kingdom,1592
15903.0,United Kingdom,1593
15785.0,United Kingdom,1594
18138.0,United Kingdom,1595
14379.0,United Kingdom,1596
14211.0,United Kingdom,1597
14371.0,United Kingdom,1598
13425.0,United Kingdom,1599
12852.0,United Kingdom,1600
15228.0,United Kingdom,1601
13012.0,United Kingdom,1602
16182.0,United Kingdom,1603
13489.0,United Kingdom,1604
12714.0,France,1605
13904.0,United Kingdom,1606
15755.0,United Kingdom,1607
13932.0,United Kingdom,1608
13799.0,United Kingdom,1609
13951.0,United Kingdom,1610
16765.0,United Kingdom,1611
18172.0,United Kingdom,1612
16566.0,United Kingdom,1613
12891.0,United Kingdom,1614
16466.0,United Kingdom,1615
16115.0,United Kingdom,1616
14162.0,United Kingdom,1617
13301.0,United Kingdom,1618
14803.0,United Kingdom,1619
13744.0,United Kingdom,1620
12988.0,United Kingdom,1621
17323.0,United Kingdom,1622
12707.0,France,1623
18094.0,United Kingdom,1624
15129.0,United Kingdom,1625
17361.0,United Kingdom,1626
18155.0,United Kingdom,1627
15321.0,United Kingdom,1628
13477.0,United Kingdom,1629
15065.0,United Kingdom,1630
16980.0,United Kingdom,1631
15146.0,United Kingdom,1632
12365.0,Cyprus,1633
13410.0,United Kingdom,1634
13044.0,United Kingdom,1635
16441.0,United Kingdom,1636
16014.0,United Kingdom,1637
14520.0,United Kingdom,1638
17994.0,United Kingdom,1639
13038.0,United Kingdom,1640
17002.0,United Kingdom,1641
15722.0,United Kingdom,1642
16349.0,United Kingdom,1643
16913.0,United Kingdom,1644
18114.0,United Kingdom,1645
15303.0,United Kingdom,1646
12845.0,United Kingdom,1647
18188.0,United Kingdom,1648
16045.0,United Kingdom,1649
16573.0,United Kingdom,1650
13421.0,United Kingdom,1651
18196.0,United Kingdom,1652
13285.0,United Kingdom,1653
13184.0,United Kingdom,1654
18151.0,United Kingdom,1655
13804.0,United Kingdom,1656
17499.0,United Kingdom,1657
15397.0,United Kingdom,1658
14276.0,United Kingdom,1659
13453.0,United Kingdom,1660
16394.0,United Kingdom,1661
17711.0,United Kingdom,1662
13865.0,United Kingdom,1663
16940.0,United Kingdom,1664
14289.0,United Kingdom,1665
16208.0,United Kingdom,1666
17063.0,United Kingdom,1667
13149.0,United Kingdom,1668
18068.0,United Kingdom,1669
15932.0,United Kingdom,1670
16692.0,United Kingdom,1671
15590.0,United Kingdom,1672
17171.0,United Kingdom,1673
18231.0,United Kingdom,1674
14004.0,United Kingdom,1675
17139.0,United Kingdom,1676
14513.0,United Kingdom,1677
13118.0,United Kingdom,1678
15974.0,United Kingdom,1679
17830.0,United Kingdom,1680
12565.0,Saudi Arabia,1681
12582.0,Finland,1682
14231.0,United Kingdom,1683
17867.0,United Kingdom,1684
14880.0,United Kingdom,1685
15121.0,United Kingdom,1686
17117.0,United Kingdom,1687
12945.0,United Kingdom,1688
18056.0,United Kingdom,1689
16072.0,United Kingdom,1690
16838.0,United Kingdom,1691
15543.0,United Kingdom,1692
13751.0,United Kingdom,1693
15847.0,United Kingdom,1694
13851.0,United Kingdom,1695
13501.0,Switzerland,1696
12633.0,Germany,1697
13345.0,United Kingdom,1698
13870.0,United Kingdom,1699
17034.0,United Kingdom,1700
16592.0,United Kingdom,1701
15712.0,United Kingdom,1702
13362.0,United Kingdom,1703
14470.0,United Kingdom,1704
17388.0,United Kingdom,1705
16841.0,United Kingdom,1706
13753.0,United Kingdom,1707
13666.0,United Kingdom,1708
12361.0,Belgium,1709
14481.0,United Kingdom,1710
13792.0,United Kingdom,1711
17663.0,United Kingdom,1712
13973.0,United Kingdom,1713
15990.0,United Kingdom,1714
13493.0,Switzerland,1715
13684.0,United Kingdom,1716
13261.0,United Kingdom,1717
16598.0,United Kingdom,1718
14147.0,United Kingdom,1719
15951.0,United Kingdom,1720
13971.0,United Kingdom,1721
17516.0,United Kingdom,1722
13630.0,United Kingdom,1723
14157.0,United Kingdom,1724
13636.0,United Kingdom,1725
13610.0,United Kingdom,1726
14745.0,United Kingdom,1727
12781.0,Czech Republic,1728
14036.0,United Kingdom,1729
16057.0,United Kingdom,1730
15724.0,United Kingdom,1731
12458.0,Switzerland,1732
12598.0,France,1733
13675.0,United Kingdom,1734
14227.0,United Kingdom,1735
16668.0,United Kingdom,1736
16667.0,United Kingdom,1737
13509.0,United Kingdom,1738
15874.0,United Kingdom,1739
16187.0,United Kingdom,1740
16339.0,United Kingdom,1741
12509.0,France,1742
14046.0,United Kingdom,1743
13292.0,United Kingdom,1744
16427.0,United Kingdom,1745
14056.0,United Kingdom,1746
15656.0,United Kingdom,1747
12811.0,Portugal,1748
16518.0,United Kingdom,1749
17165.0,United Kingdom,1750
17462.0,United Kingdom,1751
14620.0,United Kingdom,1752
14740.0,United Kingdom,1753
16462.0,United Kingdom,1754
12428.0,Finland,1755
16078.0,United Kingdom,1756
16915.0,United Kingdom,1757
15676.0,United Kingdom,1758
15709.0,United Kingdom,1759
15241.0,United Kingdom,1760
12933.0,United Kingdom,1761
15092.0,United Kingdom,1762
12679.0,France,1763
15319.0,United Kingdom,1764
16212.0,United Kingdom,1765
15257.0,United Kingdom,1766
14656.0,United Kingdom,1767
13884.0,United Kingdom,1768
12866.0,Belgium,1769
13166.0,United Kingdom,1770
16389.0,United Kingdom,1771
15416.0,United Kingdom,1772
15733.0,United Kingdom,1773
16678.0,United Kingdom,1774
12834.0,United Kingdom,1775
13722.0,United Kingdom,1776
14934.0,Channel Islands,1777
15067.0,United Kingdom,1778
16128.0,United Kingdom,1779
17770.0,United Kingdom,1780
15622.0,United Kingdom,1781
14473.0,United Kingdom,1782
15104.0,United Kingdom,1783
15643.0,United Kingdom,1784
16792.0,United Kingdom,1785
15031.0,United Kingdom,1786
15636.0,United Kingdom,1787
12873.0,United Kingdom,1788
17923.0,United Kingdom,1789
16217.0,United Kingdom,1790
17738.0,United Kingdom,1791
17426.0,United Kingdom,1792
16957.0,United Kingdom,1793
16571.0,United Kingdom,1794
14483.0,United Kingdom,1795
15087.0,United Kingdom,1796
16709.0,United Kingdom,1797
17856.0,United Kingdom,1798
15053.0,United Kingdom,1799
18218.0,United Kingdom,1800
16159.0,United Kingdom,1801
17995.0,United Kingdom,1802
17374.0,United Kingdom,1803
17789.0,United Kingdom,1804
17416.0,United Kingdom,1805
17652.0,United Kingdom,1806
13476.0,United Kingdom,1807
12817.0,Austria,1808
15393.0,United Kingdom,1809
13014.0,United Kingdom,1810
17508.0,Greece,1811
13931.0,United Kingdom,1812
12541.0,Spain,1813
13382.0,United Kingdom,1814
15220.0,United Kingdom,1815
14570.0,United Kingdom,1816
14447.0,United Kingdom,1817
13557.0,United Kingdom,1818
16449.0,United Kingdom,1819
12547.0,Spain,1820
17325.0,United Kingdom,1821
14995.0,United Kingdom,1822
16414.0,United Kingdom,1823
15681.0,United Kingdom,1824
14670.0,United Kingdom,1825
15675.0,United Kingdom,1826
12584.0,Italy,1827
17535.0,United Kingdom,1828
15400.0,United Kingdom,1829
14903.0,United Kingdom,1830
14499.0,United Kingdom,1831
18211.0,United Kingdom,1832
14504.0,United Kingdom,1833
15572.0,United Kingdom,1834
17107.0,United Kingdom,1835
14247.0,United Kingdom,1836
15554.0,United Kingdom,1837
14915.0,United Kingdom,1838
16136.0,United Kingdom,1839
18280.0,United Kingdom,1840
12614.0,Germany,1841
13344.0,United Kingdom,1842
16621.0,United Kingdom,1843
16225.0,United Kingdom,1844
14214.0,United Kingdom,1845
14012.0,United Kingdom,1846
16356.0,United Kingdom,1847
17654.0,United Kingdom,1848
15026.0,United Kingdom,1849
16517.0,United Kingdom,1850
14817.0,United Kingdom,1851
17092.0,United Kingdom,1852
16242.0,United Kingdom,1853
15869.0,United Kingdom,1854
17817.0,United Kingdom,1855
15234.0,United Kingdom,1856
15764.0,United Kingdom,1857
15806.0,United Kingdom,1858
15819.0,United Kingdom,1859
14586.0,United Kingdom,1860
15944.0,United Kingdom,1861
13340.0,United Kingdom,1862
16917.0,United Kingdom,1863
14407.0,United Kingdom,1864
13908.0,United Kingdom,1865
12758.0,Portugal,1866
13975.0,United Kingdom,1867
14730.0,United Kingdom,1868
12623.0,Germany,1869
14367.0,United Kingdom,1870
13373.0,United Kingdom,1871
16712.0,United Kingdom,1872
17639.0,United Kingdom,1873
16426.0,United Kingdom,1874
16495.0,United Kingdom,1875
14336.0,United Kingdom,1876
14507.0,United Kingdom,1877
12759.0,Netherlands,1878
17049.0,United Kingdom,1879
15206.0,United Kingdom,1880
14013.0,United Kingdom,1881
14645.0,United Kingdom,1882
15071.0,United Kingdom,1883
14112.0,United Kingdom,1884
13026.0,United Kingdom,1885
12881.0,United Kingdom,1886
17864.0,United Kingdom,1887
14936.0,Channel Islands,1888
17138.0,United Kingdom,1889
16572.0,United Kingdom,1890
14165.0,United Kingdom,1891
15367.0,United Kingdom,1892
14291.0,United Kingdom,1893
15632.0,United Kingdom,1894
14297.0,United Kingdom,1895
13899.0,United Kingdom,1896
16471.0,United Kingdom,1897
18183.0,United Kingdom,1898
14603.0,United Kingdom,1899
18173.0,United Kingdom,1900
14854.0,United Kingdom,1901
16625.0,United Kingdom,1902
14064.0,United Kingdom,1903
15308.0,United Kingdom,1904
18086.0,United Kingdom,1905
14350.0,United Kingdom,1906
14930.0,Channel Islands,1907
16080.0,United Kingdom,1908
14727.0,United Kingdom,1909
16778.0,United Kingdom,1910
14077.0,United Kingdom,1911
16808.0,United Kingdom,1912
16475.0,United Kingdom,1913
13265.0,United Kingdom,1914
12520.0,Germany,1915
15049.0,United Kingdom,1916
18149.0,United Kingdom,1917
13654.0,United Kingdom,1918
16652.0,United Kingdom,1919
16766.0,United Kingdom,1920
16801.0,United Kingdom,1921
17164.0,United Kingdom,1922
13226.0,United Kingdom,1923
13043.0,United Kingdom,1924
14352.0,United Kingdom,1925
17351.0,United Kingdom,1926
16768.0,United Kingdom,1927
16693.0,United Kingdom,1928
13956.0,United Kingdom,1929
13708.0,United Kingdom,1930
15918.0,United Kingdom,1931
15671.0,United Kingdom,1932
14962.0,United Kingdom,1933
16807.0,United Kingdom,1934
15125.0,United Kingdom,1935
16871.0,United Kingdom,1936
12901.0,United Kingdom,1937
13452.0,United Kingdom,1938
15493.0,United Kingdom,1939
16005.0,United Kingdom,1940
15388.0,Canada,1941
16804.0,United Kingdom,1942
13499.0,United Kingdom,1943
15047.0,United Kingdom,1944
14193.0,United Kingdom,1945
17542.0,United Kingdom,1946
17080.0,United Kingdom,1947
16392.0,United Kingdom,1948
15106.0,United Kingdom,1949
16214.0,United Kingdom,1950
13716.0,United Kingdom,1951
15150.0,United Kingdom,1952
16061.0,United Kingdom,1953
14226.0,United Kingdom,1954
13121.0,United Kingdom,1955
16297.0,United Kingdom,1956
12994.0,United Kingdom,1957
16152.0,United Kingdom,1958
14636.0,United Kingdom,1959
16040.0,United Kingdom,1960
15793.0,United Kingdom,1961
13358.0,United Kingdom,1962
12849.0,United Kingdom,1963
15182.0,United Kingdom,1964
13299.0,United Kingdom,1965
16383.0,United Kingdom,1966
15381.0,United Kingdom,1967
